"Plugin","Plugin Name","Family","Severity","IP Address","Protocol","Port","Exploit?","Repository","MAC Address","DNS Name","NetBIOS Name","Plugin Output","First Discovered","Last Observed","Exploit Frameworks","Recast Risk Comment","Accept Risk Comment","Agent ID","Host ID","Synopsis","Description","Solution","See Also","Risk Factor","STIG Severity","Vulnerability Priority Rating","CVSS V2 Base Score","CVSS V3 Base Score","CVSS V2 Temporal Score","CVSS V3 Temporal Score","CVSS V2 Vector","CVSS V3 Vector","CPE","CVE","BID","Cross References","Vuln Publication Date","Patch Publication Date","Plugin Publication Date","Plugin Modification Date","Exploit Ease","Check Type","Version"
"159982","Ubuntu 14.04 LTS / 16.04 LTS / 18.04 LTS / 20.04 LTS : Bash vulnerability (USN-5380-1)","Ubuntu Local Security Checks","High","10.238.64.27","TCP","0","Yes","Live","00:16:3e:47:13:90","target-u1604.lxd","","Plugin Output: 
  - Installed package : bash_4.3-14ubuntu1.2
    Fixed package     : bash_4.3-14ubuntu1.4+esm1","Apr 23, 2022 16:19:39 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing a security update.","The remote Ubuntu 14.04 LTS / 16.04 LTS / 18.04 LTS / 20.04 LTS host has packages installed that are affected by a vulnerability as referenced in the USN-5380-1 advisory.

  - An issue was discovered in disable_priv_mode in shell.c in GNU Bash through 5.0 patch 11. By default, if     Bash is run with its effective UID not equal to its real UID, it will drop privileges by setting its     effective UID to its real UID. However, it does so incorrectly. On Linux and other systems that support     saved UID functionality, the saved UID is not dropped. An attacker with command execution in the shell     can use enable -f for runtime loading of a new builtin, which can be a shared object that calls setuid()     and therefore regains privileges. However, binaries running with an effective UID of 0 are unaffected.
    (CVE-2019-18276)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.","Update the affected bash, bash-builtins and / or bash-static packages.","https://ubuntu.com/security/notices/USN-5380-1","High","","6.7","7.2","7.8","5.6","7.0","AV:L/AC:L/Au:N/C:C/I:C/A:C/E:POC/RL:OF/RC:C","AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C","cpe:/o:canonical:ubuntu_linux:14.04:-:lts
cpe:/o:canonical:ubuntu_linux:16.04:-:lts
cpe:/o:canonical:ubuntu_linux:18.04:-:lts
cpe:/o:canonical:ubuntu_linux:20.04:-:lts
p-cpe:/a:canonical:ubuntu_linux:bash
p-cpe:/a:canonical:ubuntu_linux:bash-builtins
p-cpe:/a:canonical:ubuntu_linux:bash-static","CVE-2019-18276","","USN #5380-1","Nov 28, 2019 12:00:00 UTC","Apr 20, 2022 12:00:00 UTC","Apr 20, 2022 12:00:00 UTC","Jan 17, 2023 12:00:00 UTC","Exploits are available","local","1.4"
"160896","Ubuntu 16.04 LTS : BusyBox vulnerability (USN-5179-2)","Ubuntu Local Security Checks","Medium","10.238.64.27","TCP","0","No","Live","00:16:3e:47:13:90","target-u1604.lxd","","Plugin Output: 
  - Installed package : busybox-initramfs_1:1.22.0-15ubuntu1
    Fixed package     : busybox-initramfs_1:1.22.0-15ubuntu1.4+esm1","May 14, 2022 16:18:33 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing a security update.","The remote Ubuntu 16.04 LTS host has packages installed that are affected by a vulnerability as referenced in the USN-5179-2 advisory.

  - decompress_gunzip.c in BusyBox through 1.32.1 mishandles the error bit on the huft_build result pointer,     with a resultant invalid free or segmentation fault, via malformed gzip data. (CVE-2021-28831)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.","Update the affected packages.","https://ubuntu.com/security/notices/USN-5179-2","Medium","","3.6","5.0","7.5","3.7","6.5","AV:N/AC:L/Au:N/C:N/I:N/A:P/E:U/RL:OF/RC:C","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C","cpe:/o:canonical:ubuntu_linux:16.04:-:lts
p-cpe:/a:canonical:ubuntu_linux:busybox
p-cpe:/a:canonical:ubuntu_linux:busybox-initramfs
p-cpe:/a:canonical:ubuntu_linux:busybox-static
p-cpe:/a:canonical:ubuntu_linux:busybox-syslogd
p-cpe:/a:canonical:ubuntu_linux:udhcpc
p-cpe:/a:canonical:ubuntu_linux:udhcpd","CVE-2021-28831","","USN #5179-2","Mar 19, 2021 12:00:00 UTC","May 10, 2022 12:00:00 UTC","May 10, 2022 12:00:00 UTC","Jan 17, 2023 12:00:00 UTC","No known exploits are available","local","1.3"
"160980","Ubuntu 16.04 LTS / 18.04 LTS : Cron regression (USN-5259-3)","Ubuntu Local Security Checks","Medium","10.238.64.27","TCP","0","No","Live","00:16:3e:47:13:90","target-u1604.lxd","","Plugin Output: 
  - Installed package : cron_3.0pl1-128ubuntu2
    Fixed package     : cron_3.0pl1-128ubuntu2+esm2","May 14, 2022 16:18:33 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing a security update.","The remote Ubuntu 16.04 LTS / 18.04 LTS host has a package installed that is affected by a vulnerability as referenced in the USN-5259-3 advisory.

  - In the cron package through 3.0pl1-128 on Debian, and through 3.0pl1-128ubuntu2 on Ubuntu, the postinst     maintainer script allows for group-crontab-to-root privilege escalation via symlink attacks against unsafe     usage of the chown and chmod programs. (CVE-2017-9525)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.","Update the affected cron package.","https://ubuntu.com/security/notices/USN-5259-3","Medium","","5.9","6.9","6.7","5.1","5.8","AV:L/AC:M/Au:N/C:C/I:C/A:C/E:U/RL:OF/RC:C","AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","cpe:/o:canonical:ubuntu_linux:16.04:-:lts
cpe:/o:canonical:ubuntu_linux:18.04:-:lts
p-cpe:/a:canonical:ubuntu_linux:cron","CVE-2017-9525","","USN #5259-3","Jun 9, 2017 12:00:00 UTC","May 11, 2022 12:00:00 UTC","May 11, 2022 12:00:00 UTC","Jan 17, 2023 12:00:00 UTC","No known exploits are available","local","1.3"
"161170","Ubuntu 16.04 LTS : Rsyslog vulnerabilities (USN-5419-1)","Ubuntu Local Security Checks","High","10.238.64.27","TCP","0","No","Live","00:16:3e:47:13:90","target-u1604.lxd","","Plugin Output: 
  - Installed package : rsyslog_8.16.0-1ubuntu3
    Fixed package     : rsyslog_8.16.0-1ubuntu3.1+esm1","May 14, 2022 16:18:33 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing one or more security updates.","The remote Ubuntu 16.04 LTS host has packages installed that are affected by multiple vulnerabilities as referenced in the USN-5419-1 advisory.

  - A denial of service vulnerability was found in rsyslog in the imptcp module. An attacker could send a     specially crafted message to the imptcp socket, which would cause rsyslog to crash. Versions before 8.27.0     are vulnerable. (CVE-2018-16881)

  - An issue was discovered in Rsyslog v8.1908.0. contrib/pmaixforwardedfrom/pmaixforwardedfrom.c has a heap     overflow in the parser for AIX log messages. The parser tries to locate a log message delimiter (in this     case, a space or a colon) but fails to account for strings that do not satisfy this constraint. If the     string does not match, then the variable lenMsg will reach the value zero and will skip the sanity check     that detects invalid log messages. The message will then be considered valid, and the parser will eat up     the nonexistent colon delimiter. In doing so, it will decrement lenMsg, a signed integer, whose value was     zero and now becomes minus one. The following step in the parser is to shift left the contents of the     message. To do this, it will call memmove with the right pointers to the target and destination strings,     but the lenMsg will now be interpreted as a huge value, causing a heap overflow. (CVE-2019-17041)

  - An issue was discovered in Rsyslog v8.1908.0. contrib/pmcisconames/pmcisconames.c has a heap overflow in     the parser for Cisco log messages. The parser tries to locate a log message delimiter (in this case, a     space or a colon), but fails to account for strings that do not satisfy this constraint. If the string     does not match, then the variable lenMsg will reach the value zero and will skip the sanity check that     detects invalid log messages. The message will then be considered valid, and the parser will eat up the     nonexistent colon delimiter. In doing so, it will decrement lenMsg, a signed integer, whose value was zero     and now becomes minus one. The following step in the parser is to shift left the contents of the message.
    To do this, it will call memmove with the right pointers to the target and destination strings, but the     lenMsg will now be interpreted as a huge value, causing a heap overflow. (CVE-2019-17042)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Update the affected packages.","https://ubuntu.com/security/notices/USN-5419-1","High","","5.9","7.5","9.8","5.5","8.5","AV:N/AC:L/Au:N/C:P/I:P/A:P/E:U/RL:OF/RC:C","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","cpe:/o:canonical:ubuntu_linux:16.04:-:lts
p-cpe:/a:canonical:ubuntu_linux:rsyslog
p-cpe:/a:canonical:ubuntu_linux:rsyslog-elasticsearch
p-cpe:/a:canonical:ubuntu_linux:rsyslog-gnutls
p-cpe:/a:canonical:ubuntu_linux:rsyslog-gssapi
p-cpe:/a:canonical:ubuntu_linux:rsyslog-mysql
p-cpe:/a:canonical:ubuntu_linux:rsyslog-pgsql
p-cpe:/a:canonical:ubuntu_linux:rsyslog-relp","CVE-2018-16881,CVE-2019-17041,CVE-2019-17042","","USN #5419-1","Jan 25, 2019 12:00:00 UTC","May 12, 2022 12:00:00 UTC","May 13, 2022 12:00:00 UTC","Jan 17, 2023 12:00:00 UTC","No known exploits are available","local","1.3"
"161249","Ubuntu 14.04 LTS / 16.04 LTS / 20.04 LTS / 22.04 LTS : PCRE vulnerabilities (USN-5425-1)","Ubuntu Local Security Checks","Medium","10.238.64.27","TCP","0","No","Live","00:16:3e:47:13:90","target-u1604.lxd","","Plugin Output: 
  - Installed package : libpcre3_2:8.38-3.1
    Fixed package     : libpcre3_2:8.38-3.1ubuntu0.1~esm1","May 21, 2022 16:17:59 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing one or more security updates.","The remote Ubuntu 14.04 LTS / 16.04 LTS / 20.04 LTS / 22.04 LTS host has packages installed that are affected by multiple vulnerabilities as referenced in the USN-5425-1 advisory.

  - libpcre in PCRE before 8.43 allows a subject buffer over-read in JIT when UTF is disabled, and \X or \R     has more than one fixed quantifier, a related issue to CVE-2019-20454. (CVE-2019-20838)

  - libpcre in PCRE before 8.44 allows an integer overflow via a large number after a (?C substring.
    (CVE-2020-14155)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Update the affected packages.","https://ubuntu.com/security/notices/USN-5425-1","Medium","","3.6","5.0","7.5","3.7","6.5","AV:N/AC:L/Au:N/C:N/I:N/A:P/E:U/RL:OF/RC:C","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C","cpe:/o:canonical:ubuntu_linux:14.04:-:lts
cpe:/o:canonical:ubuntu_linux:16.04:-:lts
cpe:/o:canonical:ubuntu_linux:20.04:-:lts
cpe:/o:canonical:ubuntu_linux:22.04:-:lts
p-cpe:/a:canonical:ubuntu_linux:libpcre16-3
p-cpe:/a:canonical:ubuntu_linux:libpcre3
p-cpe:/a:canonical:ubuntu_linux:libpcre3-dev
p-cpe:/a:canonical:ubuntu_linux:libpcre32-3
p-cpe:/a:canonical:ubuntu_linux:libpcrecpp0
p-cpe:/a:canonical:ubuntu_linux:libpcrecpp0v5
p-cpe:/a:canonical:ubuntu_linux:pcregrep","CVE-2020-14155,CVE-2019-20838","","USN #5425-1","Jun 15, 2020 12:00:00 UTC","May 17, 2022 12:00:00 UTC","May 17, 2022 12:00:00 UTC","Jan 17, 2023 12:00:00 UTC","No known exploits are available","local","1.3"
"161386","Ubuntu 16.04 ESM : OpenLDAP vulnerability (USN-5424-2)","Ubuntu Local Security Checks","High","10.238.64.27","TCP","0","No","Live","00:16:3e:47:13:90","target-u1604.lxd","","Plugin Output: 
  - Installed package : libldap-2.4-2_2.4.42+dfsg-2ubuntu3.4
    Fixed package     : libldap-2.4-2_2.4.42+dfsg-2ubuntu3.13+esm1","May 21, 2022 16:17:59 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing a security update.","The remote Ubuntu 16.04 ESM host has packages installed that are affected by a vulnerability as referenced in the USN-5424-2 advisory.

  - In OpenLDAP 2.x before 2.5.12 and 2.6.x before 2.6.2, a SQL injection vulnerability exists in the     experimental back-sql backend to slapd, via a SQL statement within an LDAP query. This can occur during an     LDAP search operation when the search filter is processed, due to a lack of proper escaping.
    (CVE-2022-29155)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.","Update the affected packages.","https://ubuntu.com/security/notices/USN-5424-2","High","","7.4","7.5","9.8","5.5","8.5","AV:N/AC:L/Au:N/C:P/I:P/A:P/E:U/RL:OF/RC:C","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","cpe:/o:canonical:ubuntu_linux:16.04:-:esm
p-cpe:/a:canonical:ubuntu_linux:ldap-utils
p-cpe:/a:canonical:ubuntu_linux:libldap-2.4-2
p-cpe:/a:canonical:ubuntu_linux:libldap2-dev
p-cpe:/a:canonical:ubuntu_linux:slapd
p-cpe:/a:canonical:ubuntu_linux:slapd-smbk5pwd","CVE-2022-29155","","USN #5424-2","May 4, 2022 12:00:00 UTC","May 19, 2022 12:00:00 UTC","May 19, 2022 12:00:00 UTC","Jan 17, 2023 12:00:00 UTC","No known exploits are available","local","1.3"
"161447","Ubuntu 16.04 ESM : libpng vulnerabilities (USN-5432-1)","Ubuntu Local Security Checks","High","10.238.64.27","TCP","0","No","Live","00:16:3e:47:13:90","target-u1604.lxd","","Plugin Output: 
  - Installed package : libpng12-0_1.2.54-1ubuntu1.1
    Fixed package     : libpng12-0_1.2.54-1ubuntu1.1+esm1","May 28, 2022 16:21:44 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing one or more security updates.","The remote Ubuntu 16.04 ESM host has packages installed that are affected by multiple vulnerabilities as referenced in the USN-5432-1 advisory.

  - libpng before 1.6.32 does not properly check the length of chunks against the user limit. (CVE-2017-12652)

  - An issue has been found in libpng 1.6.34. It is a SEGV in the function png_free_data in png.c, related to     the recommended error handling for png_read_image. (CVE-2018-14048)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Update the affected libpng12-0, libpng12-dev and / or libpng3 packages.","https://ubuntu.com/security/notices/USN-5432-1","High","","5.9","7.5","9.8","5.5","8.5","AV:N/AC:L/Au:N/C:P/I:P/A:P/E:U/RL:OF/RC:C","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","cpe:/o:canonical:ubuntu_linux:16.04:-:esm
p-cpe:/a:canonical:ubuntu_linux:libpng12-0
p-cpe:/a:canonical:ubuntu_linux:libpng12-dev
p-cpe:/a:canonical:ubuntu_linux:libpng3","CVE-2018-14048,CVE-2017-12652","","USN #5432-1","Jul 13, 2018 12:00:00 UTC","May 23, 2022 12:00:00 UTC","May 24, 2022 12:00:00 UTC","Jan 17, 2023 12:00:00 UTC","No known exploits are available","local","1.3"
"161449","Ubuntu 16.04 ESM : Vim vulnerabilities (USN-5433-1)","Ubuntu Local Security Checks","High","10.238.64.27","TCP","0","No","Live","00:16:3e:47:13:90","target-u1604.lxd","","Plugin Output: 
  - Installed package : vim_2:7.4.1689-3ubuntu1.2
    Fixed package     : vim_2:7.4.1689-3ubuntu1.5+esm4

  - Installed package : vim-common_2:7.4.1689-3ubuntu1.2
    Fixed package     : vim-common_2:7.4.1689-3ubuntu1.5+esm4

  - Installed package : vim-runtime_2:7.4.1689-3ubuntu1.2
    Fixed package     : vim-runtime_2:7.4.1689-3ubuntu1.5+esm4

  - Installed package : vim-tiny_2:7.4.1689-3ubuntu1.2
    Fixed package     : vim-tiny_2:7.4.1689-3ubuntu1.5+esm4","May 28, 2022 16:21:44 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing one or more security updates.","The remote Ubuntu 16.04 ESM host has packages installed that are affected by multiple vulnerabilities as referenced in the USN-5433-1 advisory.

  - vim is vulnerable to Heap-based Buffer Overflow (CVE-2021-3973, CVE-2021-3984, CVE-2021-4019)

  - vim is vulnerable to Use After Free (CVE-2021-3974, CVE-2021-4069, CVE-2021-4192)

  - Heap-based Buffer Overflow in GitHub repository vim/vim prior to 8.2. (CVE-2022-0261)

  - Heap-based Buffer Overflow in vim/vim prior to 8.2. (CVE-2022-0318)

  - Use after free in utf_ptr2char in GitHub repository vim/vim prior to 8.2.4646. (CVE-2022-1154)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Update the affected packages.","https://ubuntu.com/security/notices/USN-5433-1","High","","7.4","9.3","9.8","6.9","8.5","AV:N/AC:M/Au:N/C:C/I:C/A:C/E:U/RL:OF/RC:C","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","cpe:/o:canonical:ubuntu_linux:16.04:-:esm
p-cpe:/a:canonical:ubuntu_linux:vim
p-cpe:/a:canonical:ubuntu_linux:vim-athena
p-cpe:/a:canonical:ubuntu_linux:vim-athena-py2
p-cpe:/a:canonical:ubuntu_linux:vim-common
p-cpe:/a:canonical:ubuntu_linux:vim-gnome
p-cpe:/a:canonical:ubuntu_linux:vim-gnome-py2
p-cpe:/a:canonical:ubuntu_linux:vim-gtk
p-cpe:/a:canonical:ubuntu_linux:vim-gtk-py2
p-cpe:/a:canonical:ubuntu_linux:vim-gtk3
p-cpe:/a:canonical:ubuntu_linux:vim-gtk3-py2
p-cpe:/a:canonical:ubuntu_linux:vim-gui-common
p-cpe:/a:canonical:ubuntu_linux:vim-nox
p-cpe:/a:canonical:ubuntu_linux:vim-nox-py2
p-cpe:/a:canonical:ubuntu_linux:vim-runtime
p-cpe:/a:canonical:ubuntu_linux:vim-tiny","CVE-2021-3973,CVE-2021-3974,CVE-2021-3984,CVE-2021-4069,CVE-2021-4019,CVE-2021-4192,CVE-2022-0261,CVE-2022-0318,CVE-2022-1154","","USN #5433-1","Nov 19, 2021 12:00:00 UTC","May 23, 2022 12:00:00 UTC","May 24, 2022 12:00:00 UTC","Jan 17, 2023 12:00:00 UTC","No known exploits are available","local","1.3"
"161480","Ubuntu 16.04 ESM : Rsyslog vulnerability (USN-5404-2)","Ubuntu Local Security Checks","Medium","10.238.64.27","TCP","0","No","Live","00:16:3e:47:13:90","target-u1604.lxd","","Plugin Output: 
  - Installed package : rsyslog_8.16.0-1ubuntu3
    Fixed package     : rsyslog_8.16.0-1ubuntu3.1+esm2","May 28, 2022 16:21:44 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing a security update.","The remote Ubuntu 16.04 ESM host has packages installed that are affected by a vulnerability as referenced in the USN-5404-2 advisory.

  - Rsyslog is a rocket-fast system for log processing. Modules for TCP syslog reception have a potential heap     buffer overflow when octet-counted framing is used. This can result in a segfault or some other     malfunction. As of our understanding, this vulnerability can not be used for remote code execution. But     there may still be a slight chance for experts to do that. The bug occurs when the octet count is read.
    While there is a check for the maximum number of octets, digits are written to a heap buffer even when the     octet count is over the maximum, This can be used to overrun the memory buffer. However, once the sequence     of digits stop, no additional characters can be added to the buffer. In our opinion, this makes remote     exploits impossible or at least highly complex. Octet-counted framing is one of two potential framing     modes. It is relatively uncommon, but enabled by default on receivers. Modules `imtcp`, `imptcp`,     `imgssapi`, and `imhttp` are used for regular syslog message reception. It is best practice not to     directly expose them to the public. When this practice is followed, the risk is considerably lower. Module     `imdiag` is a diagnostics module primarily intended for testbench runs. We do not expect it to be present     on any production installation. Octet-counted framing is not very common. Usually, it needs to be     specifically enabled at senders. If users do not need it, they can turn it off for the most important     modules. This will mitigate the vulnerability. (CVE-2022-24903)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.","Update the affected packages.","https://ubuntu.com/security/notices/USN-5404-2","Medium","","6.7","6.8","8.1","5.0","7.1","AV:N/AC:M/Au:N/C:P/I:P/A:P/E:U/RL:OF/RC:C","AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","cpe:/o:canonical:ubuntu_linux:16.04:-:esm
p-cpe:/a:canonical:ubuntu_linux:rsyslog
p-cpe:/a:canonical:ubuntu_linux:rsyslog-elasticsearch
p-cpe:/a:canonical:ubuntu_linux:rsyslog-gnutls
p-cpe:/a:canonical:ubuntu_linux:rsyslog-gssapi
p-cpe:/a:canonical:ubuntu_linux:rsyslog-mysql
p-cpe:/a:canonical:ubuntu_linux:rsyslog-pgsql
p-cpe:/a:canonical:ubuntu_linux:rsyslog-relp","CVE-2022-24903","","USN #5404-2","May 6, 2022 12:00:00 UTC","May 24, 2022 12:00:00 UTC","May 24, 2022 12:00:00 UTC","Jan 17, 2023 12:00:00 UTC","No known exploits are available","local","1.3"
"161611","Ubuntu 16.04 ESM : OpenSSL vulnerabilities (USN-5402-2)","Ubuntu Local Security Checks","Critical","10.238.64.27","TCP","0","No","Live","00:16:3e:47:13:90","target-u1604.lxd","","Plugin Output: 
  - Installed package : libssl1.0.0_1.0.2g-1ubuntu4.14
    Fixed package     : libssl1.0.0_1.0.2g-1ubuntu4.20+esm3

  - Installed package : openssl_1.0.2g-1ubuntu4.14
    Fixed package     : openssl_1.0.2g-1ubuntu4.20+esm3","May 28, 2022 16:21:44 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing one or more security updates.","The remote Ubuntu 16.04 ESM host has packages installed that are affected by multiple vulnerabilities as referenced in the USN-5402-2 advisory.

  - The c_rehash script does not properly sanitise shell metacharacters to prevent command injection. This     script is distributed by some operating systems in a manner where it is automatically executed. On such     operating systems, an attacker could execute arbitrary commands with the privileges of the script. Use of     the c_rehash script is considered obsolete and should be replaced by the OpenSSL rehash command line tool.
    Fixed in OpenSSL 3.0.3 (Affected 3.0.0,3.0.1,3.0.2). Fixed in OpenSSL 1.1.1o (Affected 1.1.1-1.1.1n).
    Fixed in OpenSSL 1.0.2ze (Affected 1.0.2-1.0.2zd). (CVE-2022-1292)

  - The OPENSSL_LH_flush() function, which empties a hash table, contains a bug that breaks reuse of the     memory occuppied by the removed hash table entries. This function is used when decoding certificates or     keys. If a long lived process periodically decodes certificates or keys its memory usage will expand     without bounds and the process might be terminated by the operating system causing a denial of service.
    Also traversing the empty hash table entries will take increasingly more time. Typically such long lived     processes might be TLS clients or TLS servers configured to accept client certificate authentication. The     function was added in the OpenSSL 3.0 version thus older releases are not affected by the issue. Fixed in     OpenSSL 3.0.3 (Affected 3.0.0,3.0.1,3.0.2). (CVE-2022-1473)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Update the affected libssl-dev, libssl1.0.0 and / or openssl packages.","https://ubuntu.com/security/notices/USN-5402-2","Critical","I","7.4","10.0","9.8","7.4","8.5","AV:N/AC:L/Au:N/C:C/I:C/A:C/E:U/RL:OF/RC:C","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","cpe:/o:canonical:ubuntu_linux:16.04:-:esm
p-cpe:/a:canonical:ubuntu_linux:libssl-dev
p-cpe:/a:canonical:ubuntu_linux:libssl1.0.0
p-cpe:/a:canonical:ubuntu_linux:openssl","CVE-2022-1292,CVE-2022-1473","","USN #5402-2,IAVA #2022-A-0186-S","May 3, 2022 12:00:00 UTC","May 26, 2022 12:00:00 UTC","May 27, 2022 12:00:00 UTC","Jan 17, 2023 12:00:00 UTC","No known exploits are available","local","1.4"
