vulnerability_id,vulnerability_source_id,vulnerability_created_at,vulnerability_updated_at,vulnerability_service_address,vulnerability_service_transport,vulnerability_service_port,vulnerability_cpe23,vulnerability_vuln_id,vulnerability_category,vulnerability_name,vulnerability_description,vulnerability_solution,vulnerability_cve,vulnerability_cvss2_base_score,vulnerability_cvss2_temporal_score,vulnerability_cvss3_base_score,vulnerability_cvss3_temporal_score,vulnerability_severity,vulnerability_severity_score,vulnerability_risk,vulnerability_risk_score,vulnerability_published_at,vulnerability_first_detected_at,vulnerability_last_detected_at,asset_id,organization,site,detected_by,type,os,os_version,hw,address,addresses_scope,addresses_extra,newest_mac,newest_mac_vendor,newest_mac_age,macs,mac_vendors,names,tags,domains,service_count,service_count_tcp,service_count_udp,service_count_arp,service_count_icmp,lowest_ttl,lowest_rtt,services,alive,first_seen_unix,first_seen_iso,last_updated_unix,last_updated_iso,last_seen_unix,last_seen_iso,comments,service_ports_tcp,service_ports_udp,service_protocols,service_products,last_agent_name,last_task_id
e5f24216-a2cb-428d-b9d3-be2e2083f821,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,45005,Information Gathered,Internet Service Provider,This information can be used by malicious users to gather more information about the network infrastructure that may aid in launching further attacks against it.,,,0,0,0,0,Info,0,None,0,1999-01-01T08:00:00.000Z,2022-05-25T13:42:16.000Z,2022-05-25T13:42:16.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
1d0b66c6-e937-4979-a0a7-d74f42f0406f,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,45489,Information Gathered,MultiThreading is Enabled,Report if MultiThreading is Enabled or Disabled,,,0,0,0,0,Info,0,None,0,2021-08-04T12:23:56.000Z,2022-12-03T17:30:17.000Z,2023-01-23T01:35:33.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
80e04114-f017-4fd0-97c3-d779b7df4b5d,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,115049,Information Gathered,Memory Information,The results section shows the total amount of free and used physical memory and swap space on the host system in bytes. It also shows buffers and cache consumed by the kernel.,,,0,0,0,0,Info,0,None,0,2005-01-12T08:00:00.000Z,2022-12-03T17:30:17.000Z,2023-01-23T01:35:33.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
7242fc86-c4a8-49e9-8444-bf5c0da942e1,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,38582,Information Gathered,SSHD (SSH Daemon) PermitRootLogin Configuration Setting,"If the PermitRootLogin is set to yes, root is able to login through SSH.",Only allow root if absolutely necessary.,,0,0,0,0,Info,0,None,0,2007-06-18T07:00:00.000Z,2022-12-03T17:30:17.000Z,2023-01-23T01:35:33.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
71ac8661-a657-47a1-82b0-4a40b95a0570,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,43568,Information Gathered,Linux System Hardware Overview,Information about the Linux's hardware is enumerated.,,,0,0,0,0,Info,0,None,0,2018-01-04T12:02:43.000Z,2022-12-03T17:30:17.000Z,2023-01-23T01:35:33.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
8e095884-0008-4164-9b8d-7b112a0bb161,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,45127,Information Gathered,Python Installed on Host,"Python is installed on target host. Python is a powerful dynamic programming language that is used in a wide variety of application domains. Python is available for all major operating systems including Windows, Linux/Unix, OS/2 etc.",,,0,0,0,0,Info,0,None,0,2011-07-26T21:41:05.000Z,2022-12-03T17:30:17.000Z,2023-01-23T01:35:33.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
d356cb1b-1842-4b76-be2e-d24d0880de8c,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,82046,Information Gathered,IP ID Values Randomness,"The values for the identification (ID) field in IP headers in IP packets from the host are analyzed to determine how random they are. The changes between subsequent ID values for either the network byte ordering or the host byte ordering, whichever is smaller, are displayed in the RESULT section along with the duration taken to send the probes. When incremental values are used, as is the case for TCP/IP implementation in many operating systems, these changes reflect the network load of the host at the time this test was conducted.",,,0,0,0,0,Info,0,None,0,2003-06-05T18:52:05.000Z,2022-05-25T13:42:16.000Z,2022-05-25T13:42:16.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
250a0334-99b8-42ab-9833-f6d2e7304cc5,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:34.000Z,10.0.4.4,,0,,45362,Information Gathered,Administrator Group Members Enumerated (Linux/UNIX),Members of the built-in Administrator Group are enumerated from the target Linux/UNIX system.,,,0,0,0,0,Low,0,Low,0,2020-09-03T12:47:52.000Z,2022-12-03T17:30:17.000Z,2023-01-23T01:35:33.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
600d9996-198a-4f21-81ba-dfcb96eaa44b,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,45284,Information Gathered,Jenkins Version Detected,Jenkins is an open source automation server written in Java.,,,0,0,0,0,Info,0,None,0,2017-10-17T08:36:47.000Z,2022-12-03T17:30:17.000Z,2023-01-23T01:35:33.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
cb5421a9-0aac-4164-a676-0b91cd44c981,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,45525,Information Gathered,Spring Framework and Spring Boot JARs Detected,"This QID lists the presence of spring-webmvc, spring-webflux, spring-boot, spring-core, and spring-beans jar files on a system",NA,,0,0,0,0,Info,0,None,0,2022-03-31T03:47:04.000Z,2022-12-03T17:30:17.000Z,2023-01-23T01:35:33.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
34ff3f78-14c0-4902-a8ce-8ada1a9fde35,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,82063,Information Gathered,Host Uptime Based on TCP TimeStamp Option,"The TCP/IP stack on the host supports the TCP TimeStamp (kind 8) option. Typically the timestamp used is the host's uptime (since last reboot) in various units (e.g., one hundredth of second, one tenth of a second, etc.). Based on this, we can obtain the host's uptime. The result is given in the Result section below.",,,0,0,0,0,Low,0,Low,0,2005-07-14T07:00:00.000Z,2022-05-25T13:42:16.000Z,2022-05-25T13:42:16.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
cee14e4c-406e-415a-a699-db7d184461d2,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,45545,Information Gathered,Report Sudo Access Users - UNIX,Reports the users on Linux/Unix Machines.,,,0,0,0,0,Info,0,None,0,2022-12-07T13:11:38.000Z,2022-12-12T21:31:29.000Z,2023-01-23T01:35:33.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
be23f16e-2904-4491-b3a9-f83bf87d81a1,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,tcp,80,,86672,Information Gathered,List of Web Directories,"Based largely on the HTTP reply code, the following directories are most likely present on the host.",,,0,0,0,0,Info,0,None,0,2004-08-02T19:42:54.000Z,2022-05-25T13:42:16.000Z,2022-05-25T13:42:16.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
d11b4c07-777b-48e0-b33a-97cccfcef866,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,45208,Information Gathered,System and BaseBoard Serial Numbers,The system serial number and baseboard serial number of the target device are reported in the Result section.,,,0,0,0,0,Info,0,None,0,2013-10-16T23:32:20.000Z,2022-12-03T17:30:17.000Z,2023-01-23T01:35:33.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
ae9128db-78bb-4a54-89a7-b928251871cf,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,650035,Vulnerability,OpenSSH Information Disclosure Vulnerability (Generic),On successful exploitation it allows man-in-the-middle attackers to target initial connection attempts.,OpenSSH team committed a partial mitigation of this issue which is included in openssh 8.4.,CVE-2020-14145,0,0,0,0,Medium,0,Medium,0,2021-01-04T12:27:36.000Z,2022-08-17T15:19:27.000Z,2023-01-23T01:35:33.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
906a9fe8-dc5c-426a-b569-327de3091495,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,tcp,8080,,12230,Information Gathered,Default Web Page,The Result section displays the default Web page for the Web server.,,,0,0,0,0,Info,0,None,0,2006-06-19T07:00:00.000Z,2022-05-25T13:42:16.000Z,2022-05-25T13:42:16.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
3da5d66c-375d-4cfd-9109-18378c4b261d,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,tcp,80,,13733,Potential Vulnerability,Nginx HTTP Request Smuggling Vulnerability,Attackers can exploit this issue to obtain sensitive information.,"Patch available, see vulnerability attributes for details.",CVE-2019-20372,0,0,0,0,Medium,0,Medium,0,2020-05-13T12:44:08.000Z,2022-05-25T13:42:16.000Z,2022-05-25T13:42:16.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
dad8924e-8bcd-4a0d-9814-332f96bed366,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,tcp,8080,,13910,Information Gathered,Default Web Page ( Follow HTTP Redirection),The Result section displays the default Web page for the Web server following HTTP redirections.,,,0,0,0,0,Info,0,None,0,2020-11-05T13:13:22.000Z,2022-05-25T13:42:16.000Z,2022-05-25T13:42:16.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
28bf1f49-45ee-4e6d-8c12-06e51d09cec5,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,45193,Information Gathered,Internet Protocol version 6 (IPv6) Enabled on Target Host,"Internet Protocol version 6 (IPv6) is the latest revision of the Internet Protocol (IP), the communications protocol that routes traffic across the Internet. It is intended to replace IPv4, which still carries the vast majority of Internet traffic as of 2013.",,,0,0,0,0,Info,0,None,0,2013-03-14T22:17:50.000Z,2022-12-03T17:30:17.000Z,2023-01-23T01:35:33.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
b2afa310-ed63-458c-9403-555a7c4b6552,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,45046,Information Gathered,Contents of /etc/issue File,The /etc/issue file contains the login banner.,,,0,0,0,0,Info,0,None,0,2005-05-04T07:00:00.000Z,2022-12-03T17:30:17.000Z,2023-01-23T01:35:33.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
fc5846fe-2194-4e4f-bfb0-55c622ece209,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,105085,Information Gathered,Unix User List,"Make sure that the user list adheres to your security policy, so it's not possible for unauthorized users to launch attacks from the host.",Remove or modify users to comply with your security policy.,,0,0,0,0,Info,0,None,0,2005-01-12T08:00:00.000Z,2022-12-03T17:30:17.000Z,2023-01-23T01:35:33.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
69329349-e5e6-4670-a70e-277a2f71a0f3,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,115048,Information Gathered,Processor Information for Unix Target,The result section displays the processor information of the Unix based host system.,,,0,0,0,0,Info,0,None,0,2005-01-17T08:00:00.000Z,2022-12-03T17:30:17.000Z,2023-01-23T01:35:33.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
0e608717-fe87-4909-b562-dc86ee1bae77,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,123815,Information Gathered,UDP Sockets in Listening Mode,"UDP sockets in the ""listening"" state inform potential attackers about services available on your host.",,,0,0,0,0,Info,0,None,0,2015-08-24T21:02:50.000Z,2022-12-03T17:30:17.000Z,2023-01-23T01:35:33.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
20381a76-2288-4068-ac58-f5dc48c22746,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,115968,Information Gathered,List Locked Out Users in a System,n/a,n/a,,0,0,0,0,Low,0,Low,0,2008-10-03T07:00:00.000Z,2022-12-03T17:30:17.000Z,2023-01-23T01:35:33.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
80e06005-161c-40e6-95bb-820b8a3af48f,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,45121,Information Gathered,Contents of rsyslog.conf File,The rsyslog.conf file is the main configuration file for the rsyslogd which logs system messages on *nix systems. This file specifies rules for logging.,,,0,0,0,0,Info,0,None,0,2011-01-07T17:50:56.000Z,2022-12-03T17:30:17.000Z,2023-01-23T01:35:33.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
7a940655-446f-4728-aafc-8f99c032229c,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,tcp,8080,,45266,Information Gathered,Web Server HTTP Protocol Versions,This QID lists supported HTTP protocol (HTTP 1.x or HTTP 2) from remote web server.,,,0,0,0,0,Low,0,Low,0,2017-04-24T10:47:04.000Z,2022-05-25T13:42:16.000Z,2022-05-25T13:42:16.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
7915b960-e57b-4cad-b8dc-2676f8e8efd2,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,45366,Information Gathered,Report TimeZone Information,QID will collect the TimeZone information from Machines.,,,0,0,0,0,Info,0,None,0,2019-04-04T10:52:18.000Z,2022-12-03T17:30:17.000Z,2023-01-23T01:35:33.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
9826f249-1735-49bb-99c1-ecfe2b4fc215,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,115064,Information Gathered,cron.deny File Does Not Exist,cron can potentially be invoked by users for whom it is not intended.,"Check to be sure that the absence of the ""cron.deny"" file is in compliance with your organization's security policy.",,0,0,0,0,Info,0,None,0,2005-06-23T07:00:00.000Z,2022-12-03T17:30:17.000Z,2023-01-23T01:35:33.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
72157f9b-514c-45c1-8a3b-f2c2e9b654fe,14,2023-01-23T04:46:33.000Z,2023-01-23T04:46:33.000Z,10.0.4.4,,0,,45371,Information Gathered,Software Last Accessed,Not applicable.,Not applicable.,,0,0,0,0,Info,0,None,0,2019-05-22T10:34:01.000Z,2022-12-03T17:30:17.000Z,2023-01-23T01:35:33.000Z,9ace54dc-7c0c-48b0-8443-2dcd56b56f8e,ArmorCode,Demotestfire,Qualys,,,,,10.0.4.4,10.0.4.4,,,,,,,EC2-44-227-13-4.US-WEST-2.COMPUTE.AMAZONAWS.COM IP-10-0-4-4,,,0,0,0,0,0,0,0,,false,1674438432,2023-01-23T01:47:12.000Z,1674449193,2023-01-23T04:46:33.000Z,1674438432,2023-01-23T01:47:12.000Z,,,,,,,80636466-d894-4dc6-90f0-a5528d6f8e7c
